SESDATE,APPTIME,SLOT,DC
20230927,1750,1,CANTERBURY
20230927,1625,1,CANTERBURY
20230927,1120,1,CANTERBURY
20230927,1225,1,CANTERBURY
20230928,900,1,CANTERBURY
20230927,1745,2,CANTERBURY
20230929,1405,1,CANTERBURY
20230929,1425,1,CANTERBURY
20230929,1005,1,CANTERBURY
20230927,1110,1,CANTERBURY
20230929,830,1,CANTERBURY
20230927,1545,1,CANTERBURY
20230927,1530,2,CANTERBURY
20230929,1300,3,CANTERBURY
20230927,1330,1,CANTERBURY
20230929,1025,1,CANTERBURY
20230927,1740,1,CANTERBURY
20230929,1340,1,CANTERBURY
20230927,1315,2,CANTERBURY
20230927,1205,1,CANTERBURY
20230929,1505,1,CANTERBURY
20230929,835,3,CANTERBURY
20230929,1350,1,CANTERBURY
20230927,1130,1,CANTERBURY
20230927,1230,1,CANTERBURY
20230929,1325,1,CANTERBURY
20230929,1420,1,CANTERBURY
20230929,1055,1,CANTERBURY
20230927,1705,1,CANTERBURY
20230929,935,1,CANTERBURY
20230929,1355,1,CANTERBURY
20230929,1035,1,CANTERBURY
20231004,1215,1,CANTERBURY
20231004,1200,1,CANTERBURY
20231004,1645,1,CANTERBURY
20231004,1615,1,CANTERBURY
20231004,1545,1,CANTERBURY
20231004,1540,3,CANTERBURY
20231004,1530,1,CANTERBURY
20231004,1220,1,CANTERBURY
20231004,1825,1,CANTERBURY
20231004,1105,1,CANTERBURY
20231004,1250,1,CANTERBURY
20231004,1540,2,CANTERBURY
20231004,1745,2,CANTERBURY
20231004,1810,1,CANTERBURY
20231004,1800,1,CANTERBURY
20231004,1710,1,CANTERBURY
20231004,1745,1,CANTERBURY
20231004,1610,1,CANTERBURY
20231004,1755,1,CANTERBURY
20231004,1130,1,CANTERBURY
20231004,1640,1,CANTERBURY
20231004,1650,1,CANTERBURY
20231004,1315,1,CANTERBURY
20231004,1210,1,CANTERBURY
20231004,1315,2,CANTERBURY
20231004,1700,1,CANTERBURY
20231004,1135,1,CANTERBURY
20231004,1805,1,CANTERBURY
20231004,1320,1,CANTERBURY
20231004,1630,1,CANTERBURY
20231004,1815,1,CANTERBURY
20231004,1255,1,CANTERBURY
20231004,1705,1,CANTERBURY
20231004,1120,1,CANTERBURY
20231004,1600,1,CANTERBURY
20231004,1750,1,CANTERBURY
20231004,1740,1,CANTERBURY
20231004,1550,1,CANTERBURY
20231004,1725,1,CANTERBURY
20231004,1055,2,CANTERBURY
20231004,1100,1,CANTERBURY
20231004,1115,2,CANTERBURY
20231004,1310,1,CANTERBURY
20231004,1240,1,CANTERBURY
20231004,1055,1,CANTERBURY
20231004,1530,2,CANTERBURY
20231004,1140,1,CANTERBURY
20231004,1335,1,CANTERBURY
20231004,1235,1,CANTERBURY
20231004,1115,1,CANTERBURY
20231004,1555,1,CANTERBURY
20231004,1145,1,CANTERBURY
20231004,1820,1,CANTERBURY
20231004,1300,1,CANTERBURY
20231004,1105,3,CANTERBURY
20231004,1055,3,CANTERBURY
20231004,1245,1,CANTERBURY
20231004,1325,1,CANTERBURY
20231004,1540,1,CANTERBURY
20231004,1535,1,CANTERBURY
20231004,1730,1,CANTERBURY
20231004,1720,1,CANTERBURY
20231004,1230,1,CANTERBURY
20231004,1150,1,CANTERBURY
20231004,1655,1,CANTERBURY
20231004,1140,2,CANTERBURY
20231004,1330,1,CANTERBURY
20231004,1110,1,CANTERBURY
20231004,1715,1,CANTERBURY
20231004,1225,1,CANTERBURY
20231004,1105,2,CANTERBURY
20231004,1605,1,CANTERBURY
20231004,1530,3,CANTERBURY
20231004,1635,1,CANTERBURY
20231004,1155,1,CANTERBURY
20231004,1125,1,CANTERBURY
20231004,1735,1,CANTERBURY
20231004,1305,1,CANTERBURY
20231004,1620,1,CANTERBURY
20231004,1205,1,CANTERBURY
20231004,1610,2,CANTERBURY
20231004,1625,1,CANTERBURY
20231005,1035,1,CANTERBURY
20231005,850,1,CANTERBURY
20231006,1100,1,CANTERBURY
20231006,955,1,CANTERBURY
20231006,1535,1,CANTERBURY
20231006,1435,1,CANTERBURY
20231006,1040,1,CANTERBURY
20231006,1410,1,CANTERBURY
20231006,1325,1,CANTERBURY
20231006,1415,1,CANTERBURY
20231006,1525,1,CANTERBURY
20231006,1500,1,CANTERBURY
20231006,855,1,CANTERBURY
20231006,940,1,CANTERBURY
20231006,1425,1,CANTERBURY
20231005,1410,1,CANTERBURY
20231005,1455,1,CANTERBURY
20231006,1505,1,CANTERBURY
20231005,1310,1,CANTERBURY
20231006,1055,1,CANTERBURY
20231006,840,1,CANTERBURY
20231006,925,1,CANTERBURY
20231006,1300,2,CANTERBURY
20231006,915,1,CANTERBURY
20231006,1445,1,CANTERBURY
20231005,1345,1,CANTERBURY
20231006,1005,1,CANTERBURY
20231006,835,1,CANTERBURY
20231006,1450,1,CANTERBURY
20231006,835,3,CANTERBURY
20231006,1045,2,CANTERBURY
20231005,920,1,CANTERBURY
20231006,1320,1,CANTERBURY
20231005,1045,1,CANTERBURY
20231005,1340,1,CANTERBURY
20231006,1035,1,CANTERBURY
20231006,1105,1,CANTERBURY
20231006,1015,1,CANTERBURY
20231006,1300,3,CANTERBURY
20231006,935,1,CANTERBURY
20231006,1540,1,CANTERBURY
20231006,1515,1,CANTERBURY
20231006,1550,1,CANTERBURY
20231006,945,1,CANTERBURY
20231006,1000,1,CANTERBURY
20231006,1045,1,CANTERBURY
20231005,1020,1,CANTERBURY
20231005,835,1,CANTERBURY
20231005,1355,1,CANTERBURY
20231006,1405,1,CANTERBURY
20231006,1350,1,CANTERBURY
20231006,1455,1,CANTERBURY
20231006,1500,2,CANTERBURY
20231005,1325,1,CANTERBURY
20231006,1300,1,CANTERBURY
20231006,950,1,CANTERBURY
20231006,1345,1,CANTERBURY
20231006,825,2,CANTERBURY
20231006,1340,1,CANTERBURY
20231006,1545,1,CANTERBURY
20231005,1005,1,CANTERBURY
20231006,1420,1,CANTERBURY
20231006,1020,1,CANTERBURY
20231006,1440,1,CANTERBURY
20231006,930,1,CANTERBURY
20231006,1335,1,CANTERBURY
20231005,905,1,CANTERBURY
20231006,1310,1,CANTERBURY
20231005,1525,1,CANTERBURY
20231005,1440,1,CANTERBURY
20231006,1520,1,CANTERBURY
20231006,1315,1,CANTERBURY
20231006,830,1,CANTERBURY
20231006,920,1,CANTERBURY
20231006,910,1,CANTERBURY
20231005,950,1,CANTERBURY
20231006,825,3,CANTERBURY
20231006,1355,1,CANTERBURY
20231005,825,1,CANTERBURY
20231005,1445,1,CANTERBURY
20231005,1540,1,CANTERBURY
20231005,1110,1,CANTERBURY
20231006,1010,1,CANTERBURY
20231006,1510,1,CANTERBURY
20231005,1425,1,CANTERBURY
20231006,850,1,CANTERBURY
20231006,825,1,CANTERBURY
20231005,1510,1,CANTERBURY
20231006,1330,1,CANTERBURY
20231006,845,1,CANTERBURY
20231006,1305,1,CANTERBURY
20231006,1530,1,CANTERBURY
20231006,1345,2,CANTERBURY
20231006,1050,1,CANTERBURY
20231005,1105,1,CANTERBURY
20231006,900,2,CANTERBURY
20231006,835,2,CANTERBURY
20231006,1310,2,CANTERBURY
20231006,900,1,CANTERBURY
20231005,935,1,CANTERBURY
20231006,1555,1,CANTERBURY
20231006,845,2,CANTERBURY
20231005,900,1,CANTERBURY
20231006,1400,1,CANTERBURY
20231006,1430,1,CANTERBURY
20231005,1050,1,CANTERBURY
20231006,1310,3,CANTERBURY
20231006,1030,1,CANTERBURY
20231006,905,1,CANTERBURY
20231005,1300,1,CANTERBURY
20231006,1025,1,CANTERBURY
20231012,825,1,CANTERBURY
20231012,905,1,CANTERBURY
20231012,935,1,CANTERBURY
20231012,1340,1,CANTERBURY
20231012,1410,1,CANTERBURY
20231012,1300,1,CANTERBURY
20231012,1425,1,CANTERBURY
20231012,850,1,CANTERBURY
20231012,1325,1,CANTERBURY
20231012,1105,1,CANTERBURY
20231012,1455,1,CANTERBURY
20231012,900,1,CANTERBURY
20231012,1050,1,CANTERBURY
20231012,835,1,CANTERBURY
20231012,1345,1,CANTERBURY
20231012,1045,1,CANTERBURY
20231012,1445,1,CANTERBURY
20231012,1110,1,CANTERBURY
20231012,1310,1,CANTERBURY
20231012,1525,1,CANTERBURY
20231012,1440,1,CANTERBURY
20231012,1355,1,CANTERBURY
20231012,1540,1,CANTERBURY
20231012,950,1,CANTERBURY
20231012,920,1,CANTERBURY
20231012,1020,1,CANTERBURY
20231012,1005,1,CANTERBURY
20231012,1035,1,CANTERBURY
20231012,1510,1,CANTERBURY
20231013,1310,2,CANTERBURY
20231013,1000,1,CANTERBURY
20231013,1455,1,CANTERBURY
20231013,825,3,CANTERBURY
20231013,1540,1,CANTERBURY
20231013,1010,1,CANTERBURY
20231013,930,1,CANTERBURY
20231013,1300,3,CANTERBURY
20231013,1430,1,CANTERBURY
20231013,835,1,CANTERBURY
20231013,1320,1,CANTERBURY
20231013,910,1,CANTERBURY
20231013,1550,1,CANTERBURY
20231013,840,1,CANTERBURY
20231013,955,1,CANTERBURY
20231013,945,1,CANTERBURY
20231013,1045,2,CANTERBURY
20231013,1515,1,CANTERBURY
20231013,1340,1,CANTERBURY
20231013,825,2,CANTERBURY
20231013,1350,1,CANTERBURY
20231013,1305,1,CANTERBURY
20231013,925,1,CANTERBURY
20231013,855,1,CANTERBURY
20231013,1525,1,CANTERBURY
20231013,1505,1,CANTERBURY
20231013,1435,1,CANTERBURY
20231013,1315,1,CANTERBURY
20231013,1545,1,CANTERBURY
20231013,900,1,CANTERBURY
20231013,940,1,CANTERBURY
20231013,850,1,CANTERBURY
20231013,900,2,CANTERBURY
20231013,1345,1,CANTERBURY
20231013,845,2,CANTERBURY
20231013,1450,1,CANTERBURY
20231013,1555,1,CANTERBURY
20231013,935,1,CANTERBURY
20231013,920,1,CANTERBURY
20231013,1425,1,CANTERBURY
20231013,1325,1,CANTERBURY
20231013,1330,1,CANTERBURY
20231013,835,2,CANTERBURY
20231013,1300,2,CANTERBURY
20231013,1420,1,CANTERBURY
20231013,1310,3,CANTERBURY
20231013,1510,1,CANTERBURY
20231013,1005,1,CANTERBURY
20231013,1410,1,CANTERBURY
20231013,1445,1,CANTERBURY
20231013,835,3,CANTERBURY
20231013,950,1,CANTERBURY
20231013,1405,1,CANTERBURY
20231013,845,1,CANTERBURY
20231013,825,1,CANTERBURY
20231013,1415,1,CANTERBURY
20231013,1520,1,CANTERBURY
20231013,905,1,CANTERBURY
20231013,1400,1,CANTERBURY
20231013,1500,2,CANTERBURY
20231013,1530,1,CANTERBURY
20231013,1300,1,CANTERBURY
20231013,830,1,CANTERBURY
20231013,1345,2,CANTERBURY
20231013,1015,1,CANTERBURY
20231013,1500,1,CANTERBURY
20231013,915,1,CANTERBURY
20231019,1455,1,CANTERBURY
20231020,1515,1,CANTERBURY
20231020,935,1,CANTERBURY
20231018,1335,1,CANTERBURY
20231020,1320,1,CANTERBURY
20231018,1735,1,CANTERBURY
20231020,1520,1,CANTERBURY
20231020,900,1,CANTERBURY
20231020,950,1,CANTERBURY
20231018,1250,1,CANTERBURY
20231018,1240,1,CANTERBURY
20231018,1205,1,CANTERBURY
20231019,1050,1,CANTERBURY
20231018,1105,3,CANTERBURY
20231018,1110,1,CANTERBURY
20231018,1805,1,CANTERBURY
20231018,1310,1,CANTERBURY
20231019,1525,1,CANTERBURY
20231020,1550,1,CANTERBURY
20231020,855,1,CANTERBURY
20231018,1125,1,CANTERBURY
20231020,1340,1,CANTERBURY
20231020,1315,1,CANTERBURY
20231020,910,1,CANTERBURY
20231019,835,1,CANTERBURY
20231020,915,1,CANTERBURY
20231019,1410,1,CANTERBURY
20231018,1130,1,CANTERBURY
20231020,1330,1,CANTERBURY
20231020,1510,1,CANTERBURY
20231019,1355,1,CANTERBURY
20231018,1315,2,CANTERBURY
20231019,1035,1,CANTERBURY
20231018,1245,1,CANTERBURY
20231018,1225,1,CANTERBURY
20231018,1555,1,CANTERBURY
20231018,1055,3,CANTERBURY
20231020,1505,1,CANTERBURY
20231018,1105,2,CANTERBURY
20231020,1530,1,CANTERBURY
20231020,955,1,CANTERBURY
20231018,1650,1,CANTERBURY
20231020,1010,1,CANTERBURY
20231018,1645,1,CANTERBURY
20231018,1810,1,CANTERBURY
20231020,1005,1,CANTERBURY
20231020,1100,1,CANTERBURY
20231018,1550,1,CANTERBURY
20231020,1040,1,CANTERBURY
20231018,1715,1,CANTERBURY
20231019,1440,1,CANTERBURY
20231020,1030,1,CANTERBURY
20231018,1710,1,CANTERBURY
20231018,1625,1,CANTERBURY
20231018,1530,2,CANTERBURY
20231020,1445,1,CANTERBURY
20231019,1345,1,CANTERBURY
20231020,1015,1,CANTERBURY
20231020,1350,1,CANTERBURY
20231020,1420,1,CANTERBURY
20231020,945,1,CANTERBURY
20231019,935,1,CANTERBURY
20231018,1545,1,CANTERBURY
20231018,1530,1,CANTERBURY
20231018,1610,1,CANTERBURY
20231020,940,1,CANTERBURY
20231020,1405,1,CANTERBURY
20231020,1450,1,CANTERBURY
20231020,905,1,CANTERBURY
20231018,1620,1,CANTERBURY
20231018,1800,1,CANTERBURY
20231019,1540,1,CANTERBURY
20231020,845,2,CANTERBURY
20231018,1530,3,CANTERBURY
20231018,1600,1,CANTERBURY
20231020,835,2,CANTERBURY
20231019,900,1,CANTERBURY
20231018,1640,1,CANTERBURY
20231020,1425,1,CANTERBURY
20231018,1120,1,CANTERBURY
20231020,1415,1,CANTERBURY
20231018,1100,1,CANTERBURY
20231018,1140,1,CANTERBURY
20231020,1545,1,CANTERBURY
20231020,1435,1,CANTERBURY
20231018,1145,1,CANTERBURY
20231019,1020,1,CANTERBURY
20231020,1455,1,CANTERBURY
20231018,1730,1,CANTERBURY
20231018,1705,1,CANTERBURY
20231018,1330,1,CANTERBURY
20231018,1305,1,CANTERBURY
20231019,1340,1,CANTERBURY
20231020,1045,2,CANTERBURY
20231018,1200,1,CANTERBURY
20231018,1255,1,CANTERBURY
20231020,825,1,CANTERBURY
20231018,1320,1,CANTERBURY
20231018,1055,2,CANTERBURY
20231020,1025,1,CANTERBURY
20231020,1050,1,CANTERBURY
20231019,1110,1,CANTERBURY
20231018,1300,1,CANTERBURY
20231019,1510,1,CANTERBURY
20231018,1220,1,CANTERBURY
20231018,1605,1,CANTERBURY
20231020,1430,1,CANTERBURY
20231019,920,1,CANTERBURY
20231020,1055,1,CANTERBURY
20231020,1535,1,CANTERBURY
20231020,1300,2,CANTERBURY
20231018,1055,1,CANTERBURY
20231019,1445,1,CANTERBURY
20231020,1555,1,CANTERBURY
20231019,950,1,CANTERBURY
20231019,825,1,CANTERBURY
20231020,1410,1,CANTERBURY
20231018,1540,3,CANTERBURY
20231020,1400,1,CANTERBURY
20231019,1105,1,CANTERBURY
20231020,850,1,CANTERBURY
20231020,835,3,CANTERBURY
20231020,830,1,CANTERBURY
20231018,1115,1,CANTERBURY
20231018,1540,1,CANTERBURY
20231020,930,1,CANTERBURY
20231018,1700,1,CANTERBURY
20231020,1305,1,CANTERBURY
20231019,1045,1,CANTERBURY
20231018,1615,1,CANTERBURY
20231018,1210,1,CANTERBURY
20231019,850,1,CANTERBURY
20231020,840,1,CANTERBURY
20231018,1140,2,CANTERBURY
20231018,1135,1,CANTERBURY
20231020,1045,1,CANTERBURY
20231018,1230,1,CANTERBURY
20231019,1300,1,CANTERBURY
20231020,1105,1,CANTERBURY
20231018,1235,1,CANTERBURY
20231020,1355,1,CANTERBURY
20231020,1345,1,CANTERBURY
20231018,1755,1,CANTERBURY
20231020,1000,1,CANTERBURY
20231018,1825,1,CANTERBURY
20231018,1325,1,CANTERBURY
20231020,1540,1,CANTERBURY
20231019,1325,1,CANTERBURY
20231018,1725,1,CANTERBURY
20231018,1815,1,CANTERBURY
20231018,1105,1,CANTERBURY
20231020,900,2,CANTERBURY
20231020,1335,1,CANTERBURY
20231020,1500,1,CANTERBURY
20231020,925,1,CANTERBURY
20231018,1610,2,CANTERBURY
20231020,825,2,CANTERBURY
20231020,1310,2,CANTERBURY
20231019,1005,1,CANTERBURY
20231020,1310,1,CANTERBURY
20231018,1745,1,CANTERBURY
20231018,1150,1,CANTERBURY
20231018,1155,1,CANTERBURY
20231018,1655,1,CANTERBURY
20231020,1020,1,CANTERBURY
20231020,1300,3,CANTERBURY
20231018,1540,2,CANTERBURY
20231020,920,1,CANTERBURY
20231020,1345,2,CANTERBURY
20231020,1325,1,CANTERBURY
20231020,1310,3,CANTERBURY
20231018,1740,1,CANTERBURY
20231018,1745,2,CANTERBURY
20231018,1115,2,CANTERBURY
20231019,1425,1,CANTERBURY
20231018,1750,1,CANTERBURY
20231018,1820,1,CANTERBURY
20231020,835,1,CANTERBURY
20231018,1535,1,CANTERBURY
20231018,1630,1,CANTERBURY
20231020,1300,1,CANTERBURY
20231020,1035,1,CANTERBURY
20231020,1525,1,CANTERBURY
20231018,1635,1,CANTERBURY
20231018,1720,1,CANTERBURY
20231018,1315,1,CANTERBURY
20231019,1310,1,CANTERBURY
20231020,1500,2,CANTERBURY
20231019,905,1,CANTERBURY
20231020,845,1,CANTERBURY
20231020,1440,1,CANTERBURY
20231018,1215,1,CANTERBURY
20231020,825,3,CANTERBURY
20231025,1235,1,CANTERBURY
20231025,1540,2,CANTERBURY
20231027,1335,1,CANTERBURY
20231025,1250,1,CANTERBURY
20231026,905,1,CANTERBURY
20231027,1445,1,CANTERBURY
20231025,1815,1,CANTERBURY
20231027,1310,2,CANTERBURY
20231027,1405,1,CANTERBURY
20231027,1040,1,CANTERBURY
20231025,1115,2,CANTERBURY
20231027,1025,1,CANTERBURY
20231027,1010,1,CANTERBURY
20231027,1430,1,CANTERBURY
20231025,1610,1,CANTERBURY
20231027,1330,1,CANTERBURY
20231026,1440,1,CANTERBURY
20231025,1755,1,CANTERBURY
20231027,1310,3,CANTERBURY
20231025,1305,1,CANTERBURY
20231025,1645,1,CANTERBURY
20231025,1145,1,CANTERBURY
20231026,1525,1,CANTERBURY
20231027,1545,1,CANTERBURY
20231027,1415,1,CANTERBURY
20231025,1610,2,CANTERBURY
20231027,1500,2,CANTERBURY
20231027,1540,1,CANTERBURY
20231025,1255,1,CANTERBURY
20231027,1355,1,CANTERBURY
20231027,1410,1,CANTERBURY
20231025,1800,1,CANTERBURY
20231026,850,1,CANTERBURY
20231025,1530,2,CANTERBURY
20231025,1325,1,CANTERBURY
20231025,1055,2,CANTERBURY
20231027,915,1,CANTERBURY
20231027,1400,1,CANTERBURY
20231026,900,1,CANTERBURY
20231025,1820,1,CANTERBURY
20231025,1715,1,CANTERBURY
20231025,1615,1,CANTERBURY
20231027,920,1,CANTERBURY
20231027,1320,1,CANTERBURY
20231025,1745,2,CANTERBURY
20231025,1550,1,CANTERBURY
20231027,1440,1,CANTERBURY
20231025,1620,1,CANTERBURY
20231027,845,1,CANTERBURY
20231027,1450,1,CANTERBURY
20231027,1045,2,CANTERBURY
20231026,1035,1,CANTERBURY
20231025,1700,1,CANTERBURY
20231025,1240,1,CANTERBURY
20231027,1035,1,CANTERBURY
20231027,1315,1,CANTERBURY
20231025,1530,3,CANTERBURY
20231027,940,1,CANTERBURY
20231027,1345,1,CANTERBURY
20231025,1530,1,CANTERBURY
20231025,1625,1,CANTERBURY
20231027,1005,1,CANTERBURY
20231025,1740,1,CANTERBURY
20231025,1605,1,CANTERBURY
20231027,1105,1,CANTERBURY
20231027,900,2,CANTERBURY
20231025,1055,1,CANTERBURY
20231026,1005,1,CANTERBURY
20231027,1515,1,CANTERBURY
20231027,1510,1,CANTERBURY
20231026,920,1,CANTERBURY
20231027,1535,1,CANTERBURY
20231025,1215,1,CANTERBURY
20231025,1140,1,CANTERBURY
20231026,1345,1,CANTERBURY
20231027,835,3,CANTERBURY
20231027,1100,1,CANTERBURY
20231027,825,1,CANTERBURY
20231027,1000,1,CANTERBURY
20231027,850,1,CANTERBURY
20231026,1540,1,CANTERBURY
20231027,825,2,CANTERBURY
20231027,1350,1,CANTERBURY
20231025,1630,1,CANTERBURY
20231025,1555,1,CANTERBURY
20231025,1100,1,CANTERBURY
20231027,1300,2,CANTERBURY
20231026,1325,1,CANTERBURY
20231025,1810,1,CANTERBURY
20231027,1325,1,CANTERBURY
20231025,1220,1,CANTERBURY
20231025,1135,1,CANTERBURY
20231025,1705,1,CANTERBURY
20231027,1530,1,CANTERBURY
20231025,1330,1,CANTERBURY
20231027,1420,1,CANTERBURY
20231027,1305,1,CANTERBURY
20231025,1745,1,CANTERBURY
20231025,1210,1,CANTERBURY
20231027,1055,1,CANTERBURY
20231025,1640,1,CANTERBURY
20231025,1150,1,CANTERBURY
20231026,1020,1,CANTERBURY
20231025,1120,1,CANTERBURY
20231027,1555,1,CANTERBURY
20231025,1825,1,CANTERBURY
20231025,1225,1,CANTERBURY
20231027,1550,1,CANTERBURY
20231025,1655,1,CANTERBURY
20231027,1435,1,CANTERBURY
20231025,1245,1,CANTERBURY
20231026,1110,1,CANTERBURY
20231026,1455,1,CANTERBURY
20231027,905,1,CANTERBURY
20231025,1200,1,CANTERBURY
20231027,1425,1,CANTERBURY
20231025,1105,1,CANTERBURY
20231025,1735,1,CANTERBURY
20231026,950,1,CANTERBURY
20231027,835,2,CANTERBURY
20231027,900,1,CANTERBURY
20231027,1520,1,CANTERBURY
20231027,855,1,CANTERBURY
20231026,1300,1,CANTERBURY
20231027,1340,1,CANTERBURY
20231027,935,1,CANTERBURY
20231027,1455,1,CANTERBURY
20231025,1315,2,CANTERBURY
20231027,955,1,CANTERBURY
20231026,1410,1,CANTERBURY
20231025,1335,1,CANTERBURY
20231025,1720,1,CANTERBURY
20231027,830,1,CANTERBURY
20231026,1340,1,CANTERBURY
20231025,1140,2,CANTERBURY
20231027,1020,1,CANTERBURY
20231027,1015,1,CANTERBURY
20231025,1205,1,CANTERBURY
20231027,910,1,CANTERBURY
20231025,1725,1,CANTERBURY
20231027,1050,1,CANTERBURY
20231027,1500,1,CANTERBURY
20231027,1345,2,CANTERBURY
20231025,1805,1,CANTERBURY
20231027,950,1,CANTERBURY
20231025,1710,1,CANTERBURY
20231027,835,1,CANTERBURY
20231025,1105,2,CANTERBURY
20231027,1045,1,CANTERBURY
20231025,1730,1,CANTERBURY
20231027,925,1,CANTERBURY
20231025,1055,3,CANTERBURY
20231025,1115,1,CANTERBURY
20231026,1425,1,CANTERBURY
20231025,1750,1,CANTERBURY
20231027,845,2,CANTERBURY
20231026,1355,1,CANTERBURY
20231025,1545,1,CANTERBURY
20231027,1310,1,CANTERBURY
20231027,1030,1,CANTERBURY
20231027,945,1,CANTERBURY
20231025,1230,1,CANTERBURY
20231025,1600,1,CANTERBURY
20231025,1540,1,CANTERBURY
20231027,1300,1,CANTERBURY
20231025,1130,1,CANTERBURY
20231027,1525,1,CANTERBURY
20231026,935,1,CANTERBURY
20231026,1105,1,CANTERBURY
20231027,1505,1,CANTERBURY
20231025,1320,1,CANTERBURY
20231025,1125,1,CANTERBURY
20231027,1300,3,CANTERBURY
20231026,1310,1,CANTERBURY
20231025,1635,1,CANTERBURY
20231025,1110,1,CANTERBURY
20231027,825,3,CANTERBURY
20231025,1155,1,CANTERBURY
20231026,1445,1,CANTERBURY
20231025,1650,1,CANTERBURY
20231025,1315,1,CANTERBURY
20231027,840,1,CANTERBURY
20231026,1050,1,CANTERBURY
20231025,1310,1,CANTERBURY
20231025,1535,1,CANTERBURY
20231027,930,1,CANTERBURY
20231026,1510,1,CANTERBURY
20231025,1540,3,CANTERBURY
20231026,825,1,CANTERBURY
20231026,835,1,CANTERBURY
20231026,1045,1,CANTERBURY
20231025,1300,1,CANTERBURY
20231025,1105,3,CANTERBURY
20230823,1815,1,CANTERBURY
20230823,1315,1,CANTERBURY
20230825,825,1,CANTERBURY
20230822,1610,1,CANTERBURY
20230822,1630,1,CANTERBURY
20230822,1220,1,CANTERBURY
20230822,1315,2,CANTERBURY
20230823,1535,1,CANTERBURY
20230823,1320,1,CANTERBURY
20230823,1315,2,CANTERBURY
20230823,1330,1,CANTERBURY
20230822,1810,1,CANTERBURY
20230822,1615,1,CANTERBURY
20230823,1540,1,CANTERBURY
20230823,1715,1,CANTERBURY
20230823,1700,1,CANTERBURY
20230823,1055,1,CANTERBURY
20230823,1105,3,CANTERBURY
20230823,1115,1,CANTERBURY
20230823,1125,1,CANTERBURY
20230823,1130,1,CANTERBURY
20230823,1145,1,CANTERBURY
20230823,1150,1,CANTERBURY
20230823,1155,1,CANTERBURY
20230823,1205,1,CANTERBURY
20230823,1210,1,CANTERBURY
20230823,1215,1,CANTERBURY
20230823,1230,1,CANTERBURY
20230823,1235,1,CANTERBURY
20230823,1325,1,CANTERBURY
20230822,1250,1,CANTERBURY
20230825,855,1,CANTERBURY
20230823,1540,2,CANTERBURY
20230823,1555,1,CANTERBURY
20230823,1600,1,CANTERBURY
20230823,1550,1,CANTERBURY
20230823,1605,1,CANTERBURY
20230823,1610,2,CANTERBURY
20230823,1610,1,CANTERBURY
20230823,1620,1,CANTERBURY
20230823,1615,1,CANTERBURY
20230823,1630,1,CANTERBURY
20230823,1625,1,CANTERBURY
20230823,1635,1,CANTERBURY
20230823,1650,1,CANTERBURY
20230823,1645,1,CANTERBURY
20230823,1655,1,CANTERBURY
20230823,1710,1,CANTERBURY
20230823,1705,1,CANTERBURY
20230823,1720,1,CANTERBURY
20230823,1730,1,CANTERBURY
20230823,1725,1,CANTERBURY
20230823,1735,1,CANTERBURY
20230823,1745,2,CANTERBURY
20230823,1750,1,CANTERBURY
20230823,1755,1,CANTERBURY
20230823,1800,1,CANTERBURY
20230823,1805,1,CANTERBURY
20230825,900,2,CANTERBURY
20230825,900,1,CANTERBURY
20230823,1640,1,CANTERBURY
20230825,1345,1,CANTERBURY
20230825,1320,1,CANTERBURY
20230825,1325,1,CANTERBURY
20230825,1340,1,CANTERBURY
20230825,1330,1,CANTERBURY
20230825,1300,1,CANTERBURY
20230825,1305,1,CANTERBURY
20230825,1310,3,CANTERBURY
20230825,1315,1,CANTERBURY
20230825,1310,1,CANTERBURY
20230825,1300,2,CANTERBURY
20230825,1035,1,CANTERBURY
20230825,1055,1,CANTERBURY
20230825,1100,1,CANTERBURY
20230825,905,1,CANTERBURY
20230825,1050,1,CANTERBURY
20230825,1040,1,CANTERBURY
20230825,1045,1,CANTERBURY
20230825,955,1,CANTERBURY
